Time [s],Forward Velocity [m/s],Angular Velocity [rad/s],Subject #,Range [m],Bearing [rad],x [m],y [m],Orientation [rad]
1288973101.3249998,,,,,,3.0875293,0.7820907,2.85499633
1288973101.39,,,16.0,2.561,-0.493,,,
1288973101.444,0.165,-1.003,,,,,,
1288973101.445,,,,,,3.0650186,0.7859733,2.79969633
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973102.288,0.165,-1.003,,,,,,
1288973102.289,,,,,,2.9719374,0.8450096,2.31109633
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973118.743,0.165,0.902,,,,,,
1288973118.744,,,,,,2.2198605,3.1989296,1.80739633
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973127.157,0.165,0.902,,,,,,
1288973127.158,,,,,,1.1189192,3.7100462,2.77559633
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973127.851,,,17.0,2.198,0.403,,,
1288973127.876,0.165,0.902,,,,,,
1288973127.8769999,,,,,,1.0236446,3.7311764,-3.09748898
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973127.851,,,17.0,2.198,0.403,,,
1288973128.058,,,17.0,2.265,0.29,,,
1288973128.115,0.165,0.902,,,,,,
1288973128.116,,,,,,0.9957898,3.7295296,-2.95448898
1288973101.39,,,16.0,2.561,-0.493,,,
1288973102.222,,,16.0,2.808,-0.02,,,
1288973127.851,,,17.0,2.198,0.403,,,
1288973128.058,,,17.0,2.265,0.29,,,
1288973128.265,,,17.0,2.301,0.18,,,
1288973128.355,0.165,0.902,,,,,,
1288973128.356,,,,,,0.9645137,3.7239714,-2.79678898
1288973128.472,,,17.0,2.268,0.009,,,
1288973128.475,0.165,0.902,,,,,,
1288973128.4759998,,,,,,0.9484131,3.7176676,-2.73328898
1288973128.472,,,17.0,2.268,0.009,,,
1288973128.679,,,17.0,2.217,-0.112,,,
1288973128.715,0.165,0.902,,,,,,
1288973128.7159998,,,,,,0.9202106,3.7056673,-2.57928898
1288973128.472,,,17.0,2.268,0.009,,,
1288973128.679,,,17.0,2.217,-0.112,,,
1288973129.324,,,17.0,1.904,-0.477,,,
1288973129.437,0.165,0.902,,,,,,
1288973129.438,,,,,,0.8458844,3.6402245,-2.17178898
1288973128.472,,,17.0,2.268,0.009,,,
1288973128.679,,,17.0,2.217,-0.112,,,
1288973129.324,,,17.0,1.904,-0.477,,,
1288973134.965,0.165,-1.003,,,,,,
1288973134.9659998,,,,,,0.6968908,2.8399023,-1.76818898
1288973135.028,,,1.0,2.748,-0.243,,,
1288973135.085,0.165,-1.003,,,,,,
1288973135.086,,,,,,0.6948423,2.8214015,-1.79138898
1288973135.028,,,1.0,2.748,-0.243,,,
1288973146.018,0.165,0.902,,,,,,
1288973146.0189998,,,,,,-0.0042283,1.3312077,-2.10338898
1288973146.088,,,15.0,1.516,-0.287,,,
1288973146.14,0.165,0.902,,,,,,
1288973146.141,,,,,,-0.0122618,1.3150343,-2.06258898
1288973146.088,,,15.0,1.516,-0.287,,,
1288973146.3,,,15.0,1.427,-0.415,,,
1288973146.377,0.165,0.902,,,,,,
1288973146.378,,,,,,-0.0233741,1.2854882,-1.92768898
1288973146.088,,,15.0,1.516,-0.287,,,
1288973146.3,,,15.0,1.427,-0.415,,,
1288973146.512,,,15.0,1.334,-0.531,,,
1288973146.62,0.165,0.902,,,,,,
1288973146.6209998,,,,,,-0.0323539,1.254254,-1.77448898
1288973146.088,,,15.0,1.516,-0.287,,,
1288973146.3,,,15.0,1.427,-0.415,,,
1288973146.512,,,15.0,1.334,-0.531,,,
1288973154.186,0.165,0.902,,,,,,
1288973154.187,,,,,,0.0157081,0.1153494,-1.58188898
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.308,0.165,0.902,,,,,,
1288973154.309,,,,,,0.016556,0.0965061,-1.56370367
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.46,,,10.0,2.496,-0.483,,,
1288973154.546,0.165,0.902,,,,,,
1288973154.547,,,,,,0.0196666,0.0684023,-1.41420367
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.46,,,10.0,2.496,-0.483,,,
1288973155.104,,,7.0,3.076,0.044,,,
1288973155.146,0.165,0.902,,,,,,
1288973155.1469998,,,,,,0.0446124,-0.0012428,-1.05400367
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.46,,,10.0,2.496,-0.483,,,
1288973155.104,,,7.0,3.076,0.044,,,
1288973155.317,,,1.0,2.283,0.172,,,
1288973155.392,0.165,0.902,,,,,,
1288973155.393,,,,,,0.0620953,-0.0280015,-0.89920367
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.46,,,10.0,2.496,-0.483,,,
1288973155.104,,,7.0,3.076,0.044,,,
1288973155.317,,,1.0,2.283,0.172,,,
1288973155.53,,,1.0,2.301,0.054,,,
1288973155.632,0.165,0.902,,,,,,
1288973155.633,,,,,,0.084623,-0.0481397,-0.78490367
1288973154.25,,,10.0,2.621,-0.378,,,
1288973154.46,,,10.0,2.496,-0.483,,,
1288973155.104,,,7.0,3.076,0.044,,,
1288973155.317,,,1.0,2.283,0.172,,,
1288973155.53,,,1.0,2.301,0.054,,,
1288973161.877,0.165,0.902,,,,,,
1288973161.878,,,,,,0.8537672,-0.5990774,-0.61170367
1288973161.929,,,1.0,2.113,-0.334,,,
1288973161.929,,,7.0,1.848,-0.522,,,
1288973161.929,,,5.0,3.467,-0.433,,,
1288973161.93,,,11.0,4.027,0.122,,,
1288973161.93,,,4.0,1.857,0.053,,,
1288973161.93,,,8.0,5.521,-0.297,,,
1288973161.93,,,2.0,2.475,0.501,,,
1288973161.997,0.165,0.902,,,,,,
1288973161.998,,,,,,0.868323,-0.6112879,-0.56780367
1288973161.929,,,1.0,2.113,-0.334,,,
1288973161.929,,,7.0,1.848,-0.522,,,
1288973161.929,,,5.0,3.467,-0.433,,,
1288973161.93,,,11.0,4.027,0.122,,,
1288973161.93,,,4.0,1.857,0.053,,,
1288973161.93,,,8.0,5.521,-0.297,,,
1288973161.93,,,2.0,2.475,0.501,,,
1288973162.154,,,4.0,1.791,-0.049,,,
1288973162.237,0.165,0.902,,,,,,
1288973162.238,,,,,,0.8945298,-0.625913,-0.42190367
1288973161.929,,,1.0,2.113,-0.334,,,
1288973161.929,,,7.0,1.848,-0.522,,,
1288973161.929,,,5.0,3.467,-0.433,,,
1288973161.93,,,11.0,4.027,0.122,,,
1288973161.93,,,4.0,1.857,0.053,,,
1288973161.93,,,8.0,5.521,-0.297,,,
1288973161.93,,,2.0,2.475,0.501,,,
1288973162.154,,,4.0,1.791,-0.049,,,
1288973162.381,,,4.0,1.7,-0.176,,,
1288973172.089,0.165,-1.003,,,,,,
1288973172.09,,,,,,2.3266649,-1.012196,-0.24310367
1288973172.111,,,11.0,2.414,-0.349,,,
1288973172.209,0.165,-1.003,,,,,,
1288973172.21,,,,,,2.3458676,-1.0173891,-0.27860367
1288973172.327,,,11.0,2.458,-0.24,,,
1288973172.329,0.165,-1.003,,,,,,
1288973172.33,,,,,,2.3604899,-1.0209842,-0.35610367
1288973172.327,,,11.0,2.458,-0.24,,,
1288973172.543,,,11.0,2.503,-0.133,,,
1288973172.571,0.165,-1.003,,,,,,
1288973172.572,,,,,,2.3880611,-1.0345392,-0.48800367
1288973172.327,,,11.0,2.458,-0.24,,,
1288973172.543,,,11.0,2.503,-0.133,,,
1288973172.759,,,11.0,2.478,-0.01,,,
1288973172.811,0.165,-1.003,,,,,,
1288973172.812,,,,,,2.4149452,-1.0514367,-0.62920367
1288973172.327,,,11.0,2.458,-0.24,,,
1288973172.543,,,11.0,2.503,-0.133,,,
1288973172.759,,,11.0,2.478,-0.01,,,
1288973175.091,0.165,-1.003,,,,,,
1288973175.092,,,,,,2.6690314,-1.2850049,-0.76150367
1288973175.197,,,5.0,1.119,0.11,,,
1288973175.197,,,11.0,2.106,0.175,,,
1288973175.211,0.165,-1.003,,,,,,
1288973175.212,,,,,,2.682673,-1.2977232,-0.79130367
1288973175.197,,,5.0,1.119,0.11,,,
1288973175.197,,,11.0,2.106,0.175,,,
1288973185.789,0.165,-1.003,,,,,,
1288973185.79,,,,,,2.5932387,-2.852323,-1.64358898
1288973185.843,,,6.0,2.86,-0.166,,,
1288973185.907,0.165,-1.003,,,,,,
1288973185.908,,,,,,2.5899358,-2.8685498,-1.65338898
1288973185.843,,,6.0,2.86,-0.166,,,
1288973186.263,,,6.0,2.835,0.057,,,
1288973186.267,0.165,-1.003,,,,,,
1288973186.268,,,,,,2.5767321,-2.9125828,-1.86768898
1288973185.843,,,6.0,2.86,-0.166,,,
1288973186.263,,,6.0,2.835,0.057,,,
1288973186.479,,,6.0,2.796,0.177,,,
1288973186.505,0.165,-1.003,,,,,,
1288973186.506,,,,,,2.5663721,-2.941894,-2.02588898
1288973185.843,,,6.0,2.86,-0.166,,,
1288973186.263,,,6.0,2.835,0.057,,,
1288973186.479,,,6.0,2.796,0.177,,,
1288973186.695,,,9.0,3.645,-0.431,,,
1288973186.695,,,6.0,2.704,0.297,,,
1288973186.745,0.165,-1.003,,,,,,
1288973186.7459998,,,,,,2.5541874,-2.9648525,-2.21138898
1288973185.843,,,6.0,2.86,-0.166,,,
1288973186.263,,,6.0,2.835,0.057,,,
1288973186.479,,,6.0,2.796,0.177,,,
1288973186.695,,,9.0,3.645,-0.431,,,
1288973186.695,,,6.0,2.704,0.297,,,
1288973187.12,,,9.0,3.863,-0.143,,,
1288973187.227,0.165,-1.003,,,,,,
1288973187.228,,,,,,2.5103006,-3.0138768,-2.48868898
1288973187.332,,,9.0,3.886,-0.027,,,
1288973187.347,0.165,-1.003,,,,,,
1288973187.3479998,,,,,,2.4961015,-3.0232603,-2.57108898
1288973187.332,,,9.0,3.886,-0.027,,,
1288973187.542,,,9.0,3.863,0.101,,,
1288973187.589,0.165,-1.003,,,,,,
1288973187.59,,,,,,2.4687731,-3.0386779,-2.68768898
1288973187.332,,,9.0,3.886,-0.027,,,
1288973187.542,,,9.0,3.863,0.101,,,
1288973187.754,,,9.0,3.801,0.21,,,
1288973187.827,0.165,-1.003,,,,,,
1288973187.8279998,,,,,,2.4370994,-3.0506845,-2.83448898
1288973187.332,,,9.0,3.886,-0.027,,,
1288973187.542,,,9.0,3.863,0.101,,,
1288973187.754,,,9.0,3.801,0.21,,,
1288973187.965,,,9.0,3.665,0.326,,,
1288973188.067,0.165,-1.003,,,,,,
1288973188.0679998,,,,,,2.4044158,-3.0583765,-2.98608898
1288973187.332,,,9.0,3.886,-0.027,,,
1288973187.542,,,9.0,3.863,0.101,,,
1288973187.754,,,9.0,3.801,0.21,,,
1288973187.965,,,9.0,3.665,0.326,,,
1288973201.283,0.165,0.902,,,,,,
1288973201.284,,,,,,0.4132012,-3.0077602,3.11789633
1288973201.356,,,10.0,1.325,-0.378,,,
1288973201.403,0.165,0.902,,,,,,
1288973201.404,,,,,,0.39247,-3.0064544,-3.12388898
1288973201.356,,,10.0,1.325,-0.378,,,
1288973203.079,,,9.0,2.263,0.159,,,
1288973203.085,0.165,0.902,,,,,,
1288973203.086,,,,,,0.2063647,-3.1066846,-2.13968898
1288973201.356,,,10.0,1.325,-0.378,,,
1288973203.079,,,9.0,2.263,0.159,,,
1288973203.295,,,9.0,2.248,0.042,,,
1288973203.325,0.165,0.902,,,,,,
1288973203.326,,,,,,0.1890331,-3.1371685,-1.98848898
1288973201.356,,,10.0,1.325,-0.378,,,
1288973203.079,,,9.0,2.263,0.159,,,
1288973203.295,,,9.0,2.248,0.042,,,
1288973203.511,,,9.0,2.188,-0.13,,,
1288973203.569,0.165,0.902,,,,,,
1288973203.57,,,,,,0.1768533,-3.1667129,-1.84628898
1288973201.356,,,10.0,1.325,-0.378,,,
1288973203.079,,,9.0,2.263,0.159,,,
1288973203.295,,,9.0,2.248,0.042,,,
1288973203.511,,,9.0,2.188,-0.13,,,
1288973203.727,,,9.0,2.105,-0.246,,,
1288973203.809,0.165,0.902,,,,,,
1288973203.81,,,,,,0.1680979,-3.1999862,-1.68448898
1288973201.356,,,10.0,1.325,-0.378,,,
1288973203.079,,,9.0,2.263,0.159,,,
1288973203.295,,,9.0,2.248,0.042,,,
1288973203.511,,,9.0,2.188,-0.13,,,
1288973203.727,,,9.0,2.105,-0.246,,,
1288973203.943,,,9.0,2.006,-0.369,,,
1288973204.049,0.165,0.902,,,,,,
1288973204.05,,,,,,0.1752472,-3.2265881,-1.66618898
1288973204.158,,,9.0,1.868,-0.495,,,
1288973204.169,0.165,0.902,,,,,,
1288973204.1699998,,,,,,0.1627886,-3.2452817,-1.45200367
1288973204.158,,,9.0,1.868,-0.495,,,
1288973204.803,,,6.0,2.855,0.223,,,
1288973204.887,0.165,0.902,,,,,,
1288973204.888,,,,,,0.1924751,-3.3364388,-1.09070367
1288973204.158,,,9.0,1.868,-0.495,,,
1288973204.803,,,6.0,2.855,0.223,,,
1288973205.019,,,6.0,2.87,0.052,,,
1288973205.129,0.165,0.902,,,,,,
1288973205.1299999,,,,,,0.2223464,-3.3865625,-0.93370367
1288973205.236,,,6.0,2.835,-0.062,,,
1288973205.249,0.165,0.902,,,,,,
1288973205.25,,,,,,0.2400602,-3.4067215,-0.87490367
1288973205.236,,,6.0,2.835,-0.062,,,
1288973205.452,,,6.0,2.729,-0.182,,,
1288973205.489,0.165,0.902,,,,,,
1288973205.49,,,,,,0.2402784,-3.4006775,-0.73520367
1288973205.236,,,6.0,2.835,-0.062,,,
1288973205.452,,,6.0,2.729,-0.182,,,
1288973205.669,,,6.0,2.654,-0.305,,,
1288973205.729,0.165,0.902,,,,,,
1288973205.73,,,,,,0.2682867,-3.4210534,-0.59760367
1288973205.236,,,6.0,2.835,-0.062,,,
1288973205.452,,,6.0,2.729,-0.182,,,
1288973205.669,,,6.0,2.654,-0.305,,,
1288973223.87,0.165,-1.003,,,,,,
1288973223.8709998,,,,,,2.5650629,-4.0343578,-0.24540367
1288973223.959,,,8.0,2.097,-0.23,,,
1288973223.99,0.165,-1.003,,,,,,
1288973223.991,,,,,,2.5813973,-4.0388766,-0.27710367
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.47,0.165,-1.003,,,,,,
1288973224.471,,,,,,2.6390813,-4.0638589,-0.57070367
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.602,,,8.0,2.067,0.125,,,
1288973224.715,0.165,-1.003,,,,,,
1288973224.7159998,,,,,,2.6658303,-4.0835014,-0.71870367
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.602,,,8.0,2.067,0.125,,,
1288973225.04,,,8.0,1.868,0.422,,,
1288973225.073,0.165,-1.003,,,,,,
1288973225.074,,,,,,2.7006489,-4.1175319,-0.94490367
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.602,,,8.0,2.067,0.125,,,
1288973225.04,,,8.0,1.868,0.422,,,
1288973226.34,,,6.0,1.422,-0.514,,,
1288973226.395,0.165,-1.003,,,,,,
1288973226.396,,,,,,2.7465729,-4.2838684,-1.71528898
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.602,,,8.0,2.067,0.125,,,
1288973225.04,,,8.0,1.868,0.422,,,
1288973226.34,,,6.0,1.422,-0.514,,,
1288973226.555,,,6.0,1.479,-0.408,,,
1288973226.634,0.165,-1.003,,,,,,
1288973226.635,,,,,,2.7415855,-4.3146759,-1.85928898
1288973223.959,,,8.0,2.097,-0.23,,,
1288973224.388,,,8.0,2.09,-0.013,,,
1288973224.602,,,8.0,2.067,0.125,,,
1288973225.04,,,8.0,1.868,0.422,,,
1288973226.34,,,6.0,1.422,-0.514,,,
1288973226.555,,,6.0,1.479,-0.408,,,
1288973226.77,,,6.0,1.523,-0.294,,,
1288973226.875,0.165,-1.003,,,,,,
1288973226.876,,,,,,2.7355021,-4.3509133,-2.03928898
1288973226.985,,,6.0,1.531,-0.18,,,
1288973226.994,0.165,-1.003,,,,,,
1288973226.995,,,,,,2.7281864,-4.3638586,-2.10078898
1288973226.985,,,6.0,1.531,-0.18,,,
1288973227.199,,,6.0,1.528,-0.058,,,
1288973227.234,0.165,-1.003,,,,,,
1288973227.235,,,,,,2.7105734,-4.3907822,-2.23928898
1288973226.985,,,6.0,1.531,-0.18,,,
1288973227.199,,,6.0,1.528,-0.058,,,
1288973227.412,,,6.0,1.509,0.065,,,
1288973227.474,0.165,-1.003,,,,,,
1288973227.475,,,,,,2.6878471,-4.4165061,-2.37888898
1288973226.985,,,6.0,1.531,-0.18,,,
1288973227.199,,,6.0,1.528,-0.058,,,
1288973227.412,,,6.0,1.509,0.065,,,
1288973227.626,,,6.0,1.432,0.245,,,
1288973227.714,0.165,-1.003,,,,,,
1288973227.715,,,,,,2.6640768,-4.4367247,-2.50748898
1288973226.985,,,6.0,1.531,-0.18,,,
1288973227.199,,,6.0,1.528,-0.058,,,
1288973227.412,,,6.0,1.509,0.065,,,
1288973227.626,,,6.0,1.432,0.245,,,
1288973227.84,,,6.0,1.362,0.363,,,
1288973227.959,0.165,-1.003,,,,,,
1288973227.96,,,,,,2.6345629,-4.4521734,-2.62558898
1288973228.051,,,6.0,1.28,0.481,,,
1288973228.079,0.165,-1.003,,,,,,
1288973228.08,,,,,,2.6206797,-4.460317,-2.70818898
1288973228.051,,,6.0,1.28,0.481,,,
1288973228.262,,,9.0,3.369,-0.159,,,
1288973228.319,0.165,-1.003,,,,,,
1288973228.32,,,,,,2.5906216,-4.4706927,-2.84818898
1288973228.051,,,6.0,1.28,0.481,,,
1288973228.262,,,9.0,3.369,-0.159,,,
1288973228.473,,,9.0,3.407,-0.043,,,
1288973228.559,0.165,-1.003,,,,,,
1288973228.56,,,,,,2.5593277,-4.4783585,-2.98598898
1288973228.051,,,6.0,1.28,0.481,,,
1288973228.262,,,9.0,3.369,-0.159,,,
1288973228.473,,,9.0,3.407,-0.043,,,
1288973228.691,,,9.0,3.38,0.075,,,
1288973228.799,0.165,-1.003,,,,,,
1288973228.8,,,,,,2.5276838,-4.4831821,-3.13538898
1288973228.905,,,9.0,3.31,0.194,,,
1288973228.917,0.165,-1.003,,,,,,
1288973228.918,,,,,,2.5123296,-4.4821552,3.07589633
1288973228.905,,,9.0,3.31,0.194,,,
